Phylum;Class;Order;Family;Genus;strain;name;short;conc;TPEN_conc;AUCsmean;sdAUC;maxODmean;sdmax;finalODmean;sdfinal
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;120 µM;120;0,71260348283924946;0,172920768064180913;0,677531937125413486;0,139154175610730624;0,673622335720768683;0,144577664009036100
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;130 µM;130;0,65554066479315787;0,143273822470420642;0,647198374054189784;0,131196848340271593;0,642215052256776220;0,139584044099497123
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;12195;Escherichia coli O127:H6;E. coli O127:H6;140 µM;140;0,62249537992176895;0,180817522965032396;0,616141850377673439;0,169797025850215388;0,612033498762840189;0,172635723852866213
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;blank;blank;0,00432664150095510;0,002719954736101398;0,000660153155532084;0,001382649244996481;-0,005854697127051752;0,003113958155359322
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;0 µM;0;1,00000000000000000;0,000000000000000000;0,999300770658170134;0,009497967735691773;0,999300770658170134;0,009497967735691773
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;54 µM;54;0,99073405458425845;0,018818191493751094;0,996415661580709600;0,020646393803864491;0,996415661580709600;0,020646393803864491
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;60 µM;60;0,98895247522473484;0,018266561798644654;0,998130865741390427;0,012362721027999976;0,998130865741390427;0,012362721027999976
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;70 µM;70;1,00679215120501797;0,026704303192001486;1,010960729475381070;0,020489083043258950;1,010960729475381070;0,020489083043258950
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;80 µM;80;1,00373660223106587;0,036763238279309218;1,001985184994662159;0,016854401008566250;1,001985184994662159;0,016854401008566250
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;90 µM;90;0,59190209874323951;0,182882951856754544;0,626467885999550056;0,160266092092751000;0,626467885999550056;0,160266092092751000
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;100 µM;100;0,40556749071220527;0,094487972958826424;0,473674980172997362;0,092185973631248280;0,473674980172997362;0,092185973631248280
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;110 µM;110;0,35651631648281668;0,074505981047336911;0,429776831149643601;0,081334722481101074;0,429776831149643601;0,081334722481101074
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;120 µM;120;0,26531946121035010;0,047830758214770029;0,315703237788467317;0,044660466854151905;0,315703237788467317;0,044660466854151905
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;130 µM;130;0,23038668615247504;0,061802609700744394;0,278733828441561027;0,054421906301563863;0,278733828441561027;0,054421906301563863
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia;5078;Escherichia coli ED1a;E. coli ED1a;140 µM;140;0,22384490882593633;0,045596642774032525;0,274794114562995906;0,050734727968021726;0,274794114562995906;0,050734727968021726
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;blank;blank;0,00149805786752242;0,001379794421252722;0,000198345053481474;0,000393605414347667;-0,002269801109850313;0,002633696640661428
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;0 µM;0;1,00000000000000000;0,000000000000000000;0,999884914080115039;0,006079895736081122;0,999884914080115039;0,006079895736081122
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;54 µM;54;1,01380686017688637;0,013735033782344128;1,015276620875185998;0,010453658577677123;1,015276620875185998;0,010453658577677123
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;60 µM;60;0,94280683750988148;0,138947531833048282;0,959905682649780823;0,109987792857101765;0,959905682649780823;0,109987792857101765
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;70 µM;70;0,84223102110470927;0,267329468518327396;0,876449283184884131;0,215105505529908175;0,876449283184884131;0,215105505529908175
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;80 µM;80;0,74413092828746097;0,264625505177256970;0,807756247081852896;0,214255320913243619;0,807756247081852896;0,214255320913243619
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;90 µM;90;0,54745728444402830;0,112895223443266773;0,664174871216435592;0,113720475085464998;0,664174871216435592;0,113720475085464998
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;100 µM;100;0,44472773762378970;0,110376707207760938;0,559841772086387524;0,125306257130287590;0,559841772086387524;0,125306257130287590
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;110 µM;110;0,37825888590383550;0,086445601143753242;0,491070198350807063;0,100701049807151430;0,491070198350807063;0,100701049807151430
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;120 µM;120;0,32941081682183238;0,080216495285815259;0,439698542476717247;0,097193913721964217;0,439698542476717247;0,097193913721964217
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;130 µM;130;0,28060101686478062;0,073520700754163296;0,373436482538514858;0,076711280453086811;0,373436482538514858;0,076711280453086811
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;HM02;Klebsiella pneumoniae;K. pneumoniae;140 µM;140;0,26592107254370018;0,049930070695959922;0,359365113427365435;0,059112404649709564;0,359365113427365435;0,059112404649709564
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;blank;blank;0,00175085087143974;0,000994408674802842;0,000197530864197531;0,000592592592592593;-0,003326565259030716;0,002956646273968936
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;0 µM;0;1,00000000000000000;0,000000000000000000;1,002925366713984578;0,012092606080071629;1,002925366713984578;0,012092606080071629
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;54 µM;54;1,04108980083745561;0,010182458346366382;1,034155353246978715;0,012521195480622893;1,034155353246978715;0,012521195480622893
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;60 µM;60;1,04382133789219500;0,025769062638570733;1,034233535246054547;0,013508877454255146;1,034233535246054547;0,013508877454255146
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;70 µM;70;1,01337040528113764;0,183192333450896472;1,003148516821617653;0,152092391742568056;1,003148516821617653;0,152092391742568056
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;80 µM;80;0,91932820303028850;0,237426752368632726;0,937493878093908051;0,166701763093369426;0,937493878093908051;0,166701763093369426
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;90 µM;90;0,54735369082466945;0,071656247586177862;0,628286469050297613;0,053001889826882580;0,628286469050297613;0,053001889826882580
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;100 µM;100;0,47753983342037365;0,083075356311327744;0,597004987516035479;0,067601694255028461;0,597004987516035479;0,067601694255028461
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;110 µM;110;0,42953644094360055;0,102539933406650852;0,566447721072789623;0,082288217602690075;0,566447721072789623;0,082288217602690075
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;120 µM;120;0,40375875305779424;0,137524752303733733;0,541473754908938676;0,145288156613658487;0,541473754908938676;0,145288156613658487
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;130 µM;130;0,34706252919196712;0,100616027579769535;0,507502375265256211;0,125198089092454640;0,507502375265256211;0,125198089092454640
Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Salmonella;14002;Salmonella enterica serovar Typhimurium;S. enterica;140 µM;140;0,28701366477728851;0,092648736504732335;0,443996566612856691;0,134302825018895094;0,443996566612856691;0,134302825018895094
